Unnamed: 0,trace_name,network_code,receiver_code,receiver_type,source_origin_time,trace_start_time,receiver_latitude,receiver_longitude,receiver_elevation_m
710384,FNO.OK_20141112214027_EV,OK,FNO,HH,2014-11-12 21:40:00.56,2014-11-12 21:40:28.360000,35.25738,-97.40115,360.0
710387,FNO.OK_20141114070710_EV,OK,FNO,HH,2014-11-14 07:06:51.32,2014-11-14 07:07:11.480000,35.25738,-97.40115,360.0
710388,FNO.OK_20141114073520_EV,OK,FNO,HH,2014-11-14 07:34:57.27,2014-11-14 07:35:21.260000,35.25738,-97.40115,360.0
710391,FNO.OK_20141116072650_EV,OK,FNO,HH,2014-11-16 07:26:40.20,2014-11-16 07:26:51.650000,35.25738,-97.40115,360.0
710397,FNO.OK_20141119033432_EV,OK,FNO,HH,2014-11-19 03:34:25.03,2014-11-19 03:34:33.650000,35.25738,-97.40115,360.0
710398,FNO.OK_20141119040713_EV,OK,FNO,HH,2014-11-19 04:06:51.61,2014-11-19 04:07:14.270000,35.25738,-97.40115,360.0
710401,FNO.OK_20141122143624_EV,OK,FNO,HH,2014-11-22 14:36:06.72,2014-11-22 14:36:25.580000,35.25738,-97.40115,360.0
710409,FNO.OK_20141125233314_EV,OK,FNO,HH,2014-11-25 23:32:55.55,2014-11-25 23:33:15.110000,35.25738,-97.40115,360.0
710412,FNO.OK_20141130102500_EV,OK,FNO,HH,2014-11-30 10:24:44.93,2014-11-30 10:25:01.510000,35.25738,-97.40115,360.0
710429,FNO.OK_20150109064419_EV,OK,FNO,HH,2015-01-09 06:44:16.75,2015-01-09 06:44:20.210000,35.25738,-97.40115,360.0
710495,FNO.OK_20150127155856_EV,OK,FNO,HH,2015-01-27 15:58:39.91,2015-01-27 15:58:57.700000,35.25738,-97.40115,360.0
710496,FNO.OK_20150127155858_EV,OK,FNO,HH,2015-01-27 15:58:39.91,2015-01-27 15:58:59.700000,35.25738,-97.40115,360.0
710516,FNO.OK_20150205150902_EV,OK,FNO,HH,2015-02-05 15:08:42.82,2015-02-05 15:09:03.010000,35.25738,-97.40115,360.0
710526,FNO.OK_20150207184102_EV,OK,FNO,HH,2015-02-07 18:40:49.39,2015-02-07 18:41:03.970000,35.25738,-97.40115,360.0
710527,FNO.OK_20150207184103_EV,OK,FNO,HH,2015-02-07 18:40:49.39,2015-02-07 18:41:04.970000,35.25738,-97.40115,360.0
710551,FNO.OK_20150216095027_EV,OK,FNO,HH,2015-02-16 09:50:26.27,2015-02-16 09:50:28.540000,35.25738,-97.40115,360.0
710552,FNO.OK_20150216095030_EV,OK,FNO,HH,2015-02-16 09:50:26.27,2015-02-16 09:50:31.540000,35.25738,-97.40115,360.0
710589,FNO.OK_20150309032441_EV,OK,FNO,HH,2015-03-09 03:24:39.87,2015-03-09 03:24:42.740000,35.25738,-97.40115,360.0
710590,FNO.OK_20150309032444_EV,OK,FNO,HH,2015-03-09 03:24:39.87,2015-03-09 03:24:45.740000,35.25738,-97.40115,360.0
710591,FNO.OK_20150309032445_EV,OK,FNO,HH,2015-03-09 03:24:39.87,2015-03-09 03:24:46.740000,35.25738,-97.40115,360.0
710600,FNO.OK_20150312203421_EV,OK,FNO,HH,2015-03-12 20:34:02.34,2015-03-12 20:34:22.230000,35.25738,-97.40115,360.0
710601,FNO.OK_20150312203423_EV,OK,FNO,HH,2015-03-12 20:34:02.34,2015-03-12 20:34:24.230000,35.25738,-97.40115,360.0
710606,FNO.OK_20150317234548_EV,OK,FNO,HH,2015-03-17 23:45:32.34,2015-03-17 23:45:49.190000,35.25738,-97.40115,360.0
710607,FNO.OK_20150317234552_EV,OK,FNO,HH,2015-03-17 23:45:32.34,2015-03-17 23:45:53.190000,35.25738,-97.40115,360.0
710636,FNO.OK_20150324002740_EV,OK,FNO,HH,2015-03-24 00:27:28.15,2015-03-24 00:27:41.580000,35.25738,-97.40115,360.0
710637,FNO.OK_20150324002743_EV,OK,FNO,HH,2015-03-24 00:27:28.15,2015-03-24 00:27:44.580000,35.25738,-97.40115,360.0
710638,FNO.OK_20150324002744_EV,OK,FNO,HH,2015-03-24 00:27:28.15,2015-03-24 00:27:45.580000,35.25738,-97.40115,360.0
710673,FNO.OK_20150404132127_EV,OK,FNO,HH,2015-04-04 13:21:17.21,2015-04-04 13:21:28.390000,35.25738,-97.40115,360.0
710674,FNO.OK_20150404132129_EV,OK,FNO,HH,2015-04-04 13:21:17.21,2015-04-04 13:21:30.390000,35.25738,-97.40115,360.0
710691,FNO.OK_20150408205203_EV,OK,FNO,HH,2015-04-08 20:52:00.52,2015-04-08 20:52:04.800000,35.25738,-97.40115,360.0
710692,FNO.OK_20150408205206_EV,OK,FNO,HH,2015-04-08 20:52:00.52,2015-04-08 20:52:07.800000,35.25738,-97.40115,360.0
710696,FNO.OK_20150417090810_EV,OK,FNO,HH,2015-04-17 09:08:05.66,2015-04-17 09:08:11.350000,35.25738,-97.40115,360.0
710697,FNO.OK_20150417090811_EV,OK,FNO,HH,2015-04-17 09:08:05.66,2015-04-17 09:08:12.350000,35.25738,-97.40115,360.0
710705,FNO.OK_20150419052721_EV,OK,FNO,HH,2015-04-19 05:27:14.98,2015-04-19 05:27:22.570000,35.25738,-97.40115,360.0
710706,FNO.OK_20150419052723_EV,OK,FNO,HH,2015-04-19 05:27:14.98,2015-04-19 05:27:24.570000,35.25738,-97.40115,360.0
710866,FNVD.YI_20050413184625_EV,YI,FNVD,HH,2005-04-13 18:46:07.35,2005-04-13 18:46:26.200000,44.16782,11.1229,950.0
710877,FNVD.YI_20051120104925_EV,YI,FNVD,HH,2005-11-20 10:48:59.35,2005-11-20 10:49:26.100000,44.16782,11.1229,950.0
710886,FNVD.YI_20060327080450_EV,YI,FNVD,HH,2006-03-27 08:04:47.41,2006-03-27 08:04:51.100000,44.16782,11.1229,950.0
710892,FNVD.YI_20060417214304_EV,YI,FNVD,HH,2006-04-17 21:42:58.92,2006-04-17 21:43:05.500000,44.16782,11.1229,950.0
710905,FNVD.YI_20060706104441_EV,YI,FNVD,HH,2006-07-06 10:44:36.29,2006-07-06 10:44:42.900000,44.16782,11.1229,950.0
710913,FNVD.YI_20060830100158_EV,YI,FNVD,HH,2006-08-30 10:01:52.56,2006-08-30 10:01:59.700000,44.16782,11.1229,950.0
711028,FOX2.CI_20151230014907_EV,CI,FOX2,HH,2015-12-30 01:48:57.310000,2015-12-30 01:49:07.390000,34.7339,-118.24046,719.7
711094,FPAL.ET_20140215032421_EV,ET,FPAL,HH,2014-02-15 03:23:38.13,2014-02-15 03:24:22.620000,34.54,-85.611,556.0
711095,FPAL.ET_20140216202417_EV,ET,FPAL,HH,2014-02-16 20:23:34.74,2014-02-16 20:24:18.010000,34.54,-85.611,556.0
711188,FRD.AZ_20020903070901_EV,AZ,FRD,HH,2002-09-03 07:08:51.840000,2002-09-03 07:09:02.250000,33.4947,-116.6022,1164.0
711195,FRD.AZ_20030227050031_EV,AZ,FRD,HH,2003-02-27 05:00:21.700000,2003-02-27 05:00:31.070000,33.4947,-116.6022,1164.0
711583,FRD.AZ_20100104000232_EV,AZ,FRD,HH,2010-01-04 00:02:17.990000,2010-01-04 00:02:32.090000,33.4947,-116.6022,1164.0
711585,FRD.AZ_20100112023608_EV,AZ,FRD,HH,2010-01-12 02:36:08.440000,2010-01-12 02:36:08.310000,33.4947,-116.6022,1164.0
711602,FRD.AZ_20100405111425_EV,AZ,FRD,HH,2010-04-05 11:14:14.890000,2010-04-05 11:14:25.250000,33.4947,-116.6022,1164.0
711637,FRD.AZ_20100707235328_EV,AZ,FRD,HH,2010-07-07 23:53:34.28,2010-07-07 23:53:29.600000,33.4947,-116.6022,1164.0
711667,FRD.AZ_20110914144454_EV,AZ,FRD,HH,2011-09-14 14:44:51.020000,2011-09-14 14:44:54.280000,33.4947,-116.6022,1164.0
712159,FRD.AZ_20120826193134_EV,AZ,FRD,HH,2012-08-26 19:31:22.37,2012-08-26 19:31:35.530000,33.4947,-116.6022,1164.0
712162,FRD.AZ_20120826211536_EV,AZ,FRD,HH,2012-08-26 21:15:29.49,2012-08-26 21:15:37.700000,33.4947,-116.6022,1164.0
712163,FRD.AZ_20120826211539_EV,AZ,FRD,HH,2012-08-26 21:15:29.150000,2012-08-26 21:15:39.720000,33.4947,-116.6022,1164.0
712167,FRD.AZ_20120826225849_EV,AZ,FRD,HH,2012-08-26 22:58:41.860000,2012-08-26 22:58:49.220000,33.4947,-116.6022,1164.0
712169,FRD.AZ_20120827044145_EV,AZ,FRD,HH,2012-08-27 04:41:36.91,2012-08-27 04:41:46.670000,33.4947,-116.6022,1164.0
712213,FRD.AZ_20120928162750_EV,AZ,FRD,HH,2012-09-28 16:27:29.79,2012-09-28 16:27:51.700000,33.4947,-116.6022,1164.0
712252,FRD.AZ_20121028152444_EV,AZ,FRD,HH,2012-10-28 15:24:23.71,2012-10-28 15:24:45.400000,33.4947,-116.6022,1164.0
712360,FRD.AZ_20121222213750_EV,AZ,FRD,HH,2012-12-22 21:37:45.140000,2012-12-22 21:37:50.030000,33.4947,-116.6022,1164.0
712705,FRD.AZ_20130810140921_EV,AZ,FRD,HH,2013-08-10 14:09:18.250000,2013-08-10 14:09:21.120000,33.4947,-116.6022,1164.0
712913,FRD.AZ_20140115093530_EV,AZ,FRD,HH,2014-01-15 09:35:19.48,2014-01-15 09:35:31.310000,33.4947,-116.6022,1164.0
713003,FRD.AZ_20140519200858_EV,AZ,FRD,HH,2014-05-19 20:08:51.620000,2014-05-19 20:08:58.030000,33.4947,-116.6022,1164.0
713004,FRD.AZ_20140519200900_EV,AZ,FRD,HH,2014-05-19 20:08:50.83,2014-05-19 20:09:01.030000,33.4947,-116.6022,1164.0
713025,FRD.AZ_20140705165942_EV,AZ,FRD,HH,2014-07-05 16:59:33.72,2014-07-05 16:59:43.960000,33.4947,-116.6022,1164.0
713080,FRD.AZ_20140927020647_EV,AZ,FRD,HH,2014-09-27 02:06:29.73,2014-09-27 02:06:48.410000,33.4947,-116.6022,1164.0
714322,FRD.AZ_20160621215557_EV,AZ,FRD,HH,2016-06-21 21:55:47.400000,2016-06-21 21:55:57.230000,33.4947,-116.6022,1164.0
714445,FRD.AZ_20160731162117_EV,AZ,FRD,HH,2016-07-31 16:21:05.830000,2016-07-31 16:21:17.190000,33.4947,-116.6022,1164.0
714573,FRD.AZ_20160926143117_EV,AZ,FRD,HH,2016-09-26 14:31:08.040000,2016-09-26 14:31:17.610000,33.4947,-116.6022,1164.0
714794,FRD.AZ_20161228175707_EV,AZ,FRD,HH,2016-12-28 17:56:59.830000,2016-12-28 17:57:07.090000,33.4947,-116.6022,1164.0
715129,FRES.IV_20060524020402_EV,IV,FRES,HH,2006-05-24 02:03:55.69,2006-05-24 02:04:03.600000,41.97351,14.66926,414.0
715130,FRES.IV_20060925191323_EV,IV,FRES,HH,2006-09-25 19:13:12.09,2006-09-25 19:13:24.100000,41.97351,14.66926,414.0
715151,FRNY.LD_20110316173705_EV,LD,FRNY,HH,2011-03-16 17:36:56.460000,2011-03-16 17:37:05.740000,44.835,-73.5883,242.0
715155,FRNY.LD_20110918191928_EV,LD,FRNY,HH,2011-09-18 19:19:14.040000,2011-09-18 19:19:28.500000,44.835,-73.5883,242.0
715171,FRNY.LD_20121106090536_EV,LD,FRNY,HH,2012-11-06 09:05:24.78,2012-11-06 09:05:37.200000,44.835,-73.5883,242.0
715245,FRU1.KR_20120205071033_EV,KR,FRU1,BH,2012-02-05 07:10:17.83,2012-02-05 07:10:34.100000,42.812328,74.628403,926.0
715249,FRU1.KR_20120328125403_EV,KR,FRU1,BH,2012-03-28 12:54:02.09,2012-03-28 12:54:04.000000,42.812328,74.628403,926.0
715250,FRU1.KR_20120328125404_EV,KR,FRU1,BH,2012-03-28 12:54:02.09,2012-03-28 12:54:05.000000,42.812328,74.628403,926.0
715258,FRU1.KR_20121121034456_EV,KR,FRU1,BH,2012-11-21 03:44:50.98,2012-11-21 03:44:57.800000,42.812328,74.628403,926.0
715259,FRU1.KR_20121121034500_EV,KR,FRU1,BH,2012-11-21 03:44:50.98,2012-11-21 03:45:01.800000,42.812328,74.628403,926.0
715267,FRU1.KR_20130715181905_EV,KR,FRU1,BH,2013-07-15 18:19:08.96,2013-07-15 18:19:06.600000,42.812328,74.628403,926.0
715268,FRU1.KR_20130715181910_EV,KR,FRU1,BH,2013-07-15 18:19:08.96,2013-07-15 18:19:11.600000,42.812328,74.628403,926.0
715269,FRU1.KR_20130715181913_EV,KR,FRU1,BH,2013-07-15 18:19:08.96,2013-07-15 18:19:14.900000,42.812328,74.628403,926.0
715271,FRU1.KR_20131017061920_EV,KR,FRU1,BH,2013-10-17 06:19:21.02,2013-10-17 06:19:21.900000,42.812328,74.628403,926.0
715272,FRU1.KR_20131017061922_EV,KR,FRU1,BH,2013-10-17 06:19:21.02,2013-10-17 06:19:23.900000,42.812328,74.628403,926.0
715273,FRU1.KR_20131121154057_EV,KR,FRU1,BH,2013-11-21 15:40:24.12,2013-11-21 15:40:58.800000,42.812328,74.628403,926.0
715274,FRU1.KR_20131123001437_EV,KR,FRU1,BH,2013-11-23 00:14:30.73,2013-11-23 00:14:38.100000,42.812328,74.628403,926.0
715275,FRU1.KR_20131123001439_EV,KR,FRU1,BH,2013-11-23 00:14:30.73,2013-11-23 00:14:40.100000,42.812328,74.628403,926.0
715276,FRU1.KR_20131123094213_EV,KR,FRU1,BH,2013-11-23 09:42:07.67,2013-11-23 09:42:14.700000,42.812328,74.628403,926.0
715277,FRU1.KR_20140121204643_EV,KR,FRU1,BH,2014-01-21 20:46:36.60,2014-01-21 20:46:44.300000,42.812328,74.628403,926.0
715278,FRU1.KR_20140121204645_EV,KR,FRU1,BH,2014-01-21 20:46:36.60,2014-01-21 20:46:46.300000,42.812328,74.628403,926.0
715279,FRU1.KR_20140203051722_EV,KR,FRU1,BH,2014-02-03 05:17:21.08,2014-02-03 05:17:23.300000,42.812328,74.628403,926.0
715281,FRU1.KR_20140228132312_EV,KR,FRU1,BH,2014-02-28 13:22:44.49,2014-02-28 13:23:13.600000,42.812328,74.628403,926.0
715283,FRU1.KR_20140505181615_EV,KR,FRU1,BH,2014-05-05 18:15:43.62,2014-05-05 18:16:16.200000,42.812328,74.628403,926.0
715285,FRU1.KR_20140526153209_EV,KR,FRU1,BH,2014-05-26 15:31:51.41,2014-05-26 15:32:10.400000,42.812328,74.628403,926.0
715286,FRU1.KR_20140528022557_EV,KR,FRU1,BH,2014-05-28 02:25:59.38,2014-05-28 02:25:58.100000,42.812328,74.628403,926.0
715288,FRU1.KR_20140918231226_EV,KR,FRU1,BH,2014-09-18 23:11:58.96,2014-09-18 23:12:27.600000,42.812328,74.628403,926.0
715291,FRU1.KR_20150423103952_EV,KR,FRU1,BH,2015-04-23 10:39:45.54,2015-04-23 10:39:53.500000,42.812328,74.628403,926.0
715292,FSK.HP_20120328194733_EV,HP,FSK,HH,2012-03-28 19:47:23.22,2012-03-28 19:47:34.600000,38.4593,20.5623,113.0
715303,FSK.HP_20120503151711_EV,HP,FSK,HH,2012-05-03 15:17:03.40,2012-05-03 15:17:12.670000,38.4593,20.5623,113.0
715304,FSK.HP_20120503151713_EV,HP,FSK,HH,2012-05-03 15:17:03.40,2012-05-03 15:17:14.670000,38.4593,20.5623,113.0
715314,FSK.HP_20120510084534_EV,HP,FSK,HH,2012-05-10 08:45:30.61,2012-05-10 08:45:35.400000,38.4593,20.5623,113.0
715326,FSK.HP_20121009062536_EV,HP,FSK,HH,2012-10-09 06:25:25.49,2012-10-09 06:25:37.310000,38.4593,20.5623,113.0
715327,FSK.HP_20121010055155_EV,HP,FSK,HH,2012-10-10 05:51:54.52,2012-10-10 05:51:56.240000,38.4593,20.5623,113.0
715328,FSK.HP_20121010055156_EV,HP,FSK,HH,2012-10-10 05:51:54.52,2012-10-10 05:51:57.240000,38.4593,20.5623,113.0
715333,FSK.HP_20130523140859_EV,HP,FSK,HH,2013-05-23 14:09:06.05,2013-05-23 14:09:00.800000,38.4593,20.5623,113.0
715334,FSK.HP_20130523140901_EV,HP,FSK,HH,2013-05-23 14:09:06.05,2013-05-23 14:09:02.800000,38.4593,20.5623,113.0
715341,FSK.HP_20130604015732_EV,HP,FSK,HH,2013-06-04 01:56:54.52,2013-06-04 01:57:33.550000,38.4593,20.5623,113.0
715344,FSK.HP_20130611214823_EV,HP,FSK,HH,2013-06-11 21:48:15.76,2013-06-11 21:48:24.800000,38.4593,20.5623,113.0
715345,FSK.HP_20130611214824_EV,HP,FSK,HH,2013-06-11 21:48:15.76,2013-06-11 21:48:25.800000,38.4593,20.5623,113.0
715347,FSK.HP_20130618171852_EV,HP,FSK,HH,2013-06-18 17:18:25.34,2013-06-18 17:18:53.870000,38.4593,20.5623,113.0
715358,FSK.HP_20130727043902_EV,HP,FSK,HH,2013-07-27 04:38:32.58,2013-07-27 04:39:03.100000,38.4593,20.5623,113.0
715362,FSK.HP_20130809041929_EV,HP,FSK,HH,2013-08-09 04:19:23.75,2013-08-09 04:19:30.200000,38.4593,20.5623,113.0
715364,FSK.HP_20130818185035_EV,HP,FSK,HH,2013-08-18 18:50:30.40,2013-08-18 18:50:36.100000,38.4593,20.5623,113.0
715365,FSK.HP_20130818185039_EV,HP,FSK,HH,2013-08-18 18:50:30.40,2013-08-18 18:50:40.100000,38.4593,20.5623,113.0
715368,FSK.HP_20130917054716_EV,HP,FSK,HH,2013-09-17 05:46:53.18,2013-09-17 05:47:17.310000,38.4593,20.5623,113.0
715373,FSK.HP_20130920151737_EV,HP,FSK,HH,2013-09-20 15:17:40.80,2013-09-20 15:17:38.900000,38.4593,20.5623,113.0
715375,FSK.HP_20131023153842_EV,HP,FSK,HH,2013-10-23 15:38:30.67,2013-10-23 15:38:43.500000,38.4593,20.5623,113.0
715379,FSK.HP_20131104131116_EV,HP,FSK,HH,2013-11-04 13:10:42.94,2013-11-04 13:11:17.930000,38.4593,20.5623,113.0
715381,FSK.HP_20140118075619_EV,HP,FSK,HH,2014-01-18 07:56:12.55,2014-01-18 07:56:20.000000,38.4593,20.5623,113.0
715403,FSK.HP_20140305124918_EV,HP,FSK,HH,2014-03-05 12:49:20.98,2014-03-05 12:49:19.900000,38.4593,20.5623,113.0
715404,FSK.HP_20140305124921_EV,HP,FSK,HH,2014-03-05 12:49:20.98,2014-03-05 12:49:22.900000,38.4593,20.5623,113.0
715407,FSK.HP_20140305150843_EV,HP,FSK,HH,2014-03-05 15:08:43.85,2014-03-05 15:08:44.000000,38.4593,20.5623,113.0
715408,FSK.HP_20140305150846_EV,HP,FSK,HH,2014-03-05 15:08:43.85,2014-03-05 15:08:47.000000,38.4593,20.5623,113.0
715430,FSK.HP_20140310232746_EV,HP,FSK,HH,2014-03-10 23:27:49.09,2014-03-10 23:27:47.500000,38.4593,20.5623,113.0
715431,FSK.HP_20140310232748_EV,HP,FSK,HH,2014-03-10 23:27:49.09,2014-03-10 23:27:49.500000,38.4593,20.5623,113.0
715451,FSK.HP_20140318105621_EV,HP,FSK,HH,2014-03-18 10:56:22.25,2014-03-18 10:56:22.800000,38.4593,20.5623,113.0
715479,FSK.HP_20140404015933_EV,HP,FSK,HH,2014-04-04 01:59:34.85,2014-04-04 01:59:34.200000,38.4593,20.5623,113.0
715480,FSK.HP_20140404015935_EV,HP,FSK,HH,2014-04-04 01:59:34.85,2014-04-04 01:59:36.200000,38.4593,20.5623,113.0
715489,FSK.HP_20140410154644_EV,HP,FSK,HH,2014-04-10 15:46:46.51,2014-04-10 15:46:45.400000,38.4593,20.5623,113.0
715518,FSK.HP_20140512005449_EV,HP,FSK,HH,2014-05-12 00:54:32.15,2014-05-12 00:54:50.400000,38.4593,20.5623,113.0
715524,FSK.HP_20140525224201_EV,HP,FSK,HH,2014-05-25 22:42:04.15,2014-05-25 22:42:02.000000,38.4593,20.5623,113.0
715533,FSK.HP_20140618152100_EV,HP,FSK,HH,2014-06-18 15:21:01.26,2014-06-18 15:21:01.000000,38.4593,20.5623,113.0
715537,FSK.HP_20140622125520_EV,HP,FSK,HH,2014-06-22 12:55:20.70,2014-06-22 12:55:21.100000,38.4593,20.5623,113.0
715539,FSK.HP_20140625092152_EV,HP,FSK,HH,2014-06-25 09:21:42.50,2014-06-25 09:21:53.400000,38.4593,20.5623,113.0
715546,FSK.HP_20140720081541_EV,HP,FSK,HH,2014-07-20 08:15:04.19,2014-07-20 08:15:42.800000,38.4593,20.5623,113.0
715547,FSK.HP_20140811152302_EV,HP,FSK,HH,2014-08-11 15:22:47.40,2014-08-11 15:23:03.700000,38.4593,20.5623,113.0
715548,FSK.HP_20140819091523_EV,HP,FSK,HH,2014-08-19 09:15:26.31,2014-08-19 09:15:24.300000,38.4593,20.5623,113.0
715552,FSK.HP_20140913024525_EV,HP,FSK,HH,2014-09-13 02:45:04.00,2014-09-13 02:45:26.900000,38.4593,20.5623,113.0
715555,FSK.HP_20140919093333_EV,HP,FSK,HH,2014-09-19 09:33:25.06,2014-09-19 09:33:34.900000,38.4593,20.5623,113.0
715559,FSK.HP_20140925020433_EV,HP,FSK,HH,2014-09-25 02:04:24.69,2014-09-25 02:04:34.200000,38.4593,20.5623,113.0
715560,FSK.HP_20140926030546_EV,HP,FSK,HH,2014-09-26 03:05:31.37,2014-09-26 03:05:47.100000,38.4593,20.5623,113.0
715561,FSK.HP_20141002163233_EV,HP,FSK,HH,2014-10-02 16:31:57.65,2014-10-02 16:32:34.500000,38.4593,20.5623,113.0
715564,FSK.HP_20141012205951_EV,HP,FSK,HH,2014-10-12 20:59:14.22,2014-10-12 20:59:52.200000,38.4593,20.5623,113.0
715565,FSK.HP_20141016180000_EV,HP,FSK,HH,2014-10-16 17:59:52.31,2014-10-16 18:00:01.000000,38.4593,20.5623,113.0
715569,FSK.HP_20141025061519_EV,HP,FSK,HH,2014-10-25 06:15:09.13,2014-10-25 06:15:20.600000,38.4593,20.5623,113.0
715576,FSK.HP_20141107074138_EV,HP,FSK,HH,2014-11-07 07:41:38.32,2014-11-07 07:41:39.880000,38.4593,20.5623,113.0
715579,FSK.HP_20141110204832_EV,HP,FSK,HH,2014-11-10 20:48:16.89,2014-11-10 20:48:33.800000,38.4593,20.5623,113.0
715581,FSK.HP_20141112063132_EV,HP,FSK,HH,2014-11-12 06:31:37.66,2014-11-12 06:31:33.900000,38.4593,20.5623,113.0
715582,FSK.HP_20141112063135_EV,HP,FSK,HH,2014-11-12 06:31:37.66,2014-11-12 06:31:36.880000,38.4593,20.5623,113.0
715585,FSK.HP_20141113093749_EV,HP,FSK,HH,2014-11-13 09:37:53.52,2014-11-13 09:37:50.950000,38.4593,20.5623,113.0
715595,FSK.HP_20141124072028_EV,HP,FSK,HH,2014-11-24 07:20:32.48,2014-11-24 07:20:29.100000,38.4593,20.5623,113.0
715596,FSK.HP_20141124072718_EV,HP,FSK,HH,2014-11-24 07:27:17.80,2014-11-24 07:27:19.240000,38.4593,20.5623,113.0
715609,FSK.HP_20150113111946_EV,HP,FSK,HH,2015-01-13 11:19:08.86,2015-01-13 11:19:47.500000,38.4593,20.5623,113.0
715657,FSK.HP_20150327091822_EV,HP,FSK,HH,2015-03-27 09:18:23.96,2015-03-27 09:18:23.780000,38.4593,20.5623,113.0
715658,FSK.HP_20150327091826_EV,HP,FSK,HH,2015-03-27 09:18:23.96,2015-03-27 09:18:27.780000,38.4593,20.5623,113.0
715659,FSK.HP_20150327091827_EV,HP,FSK,HH,2015-03-27 09:18:23.96,2015-03-27 09:18:28.780000,38.4593,20.5623,113.0
715660,FSK.HP_20150331154834_EV,HP,FSK,HH,2015-03-31 15:48:41.22,2015-03-31 15:48:35.300000,38.4593,20.5623,113.0
715661,FSK.HP_20150331154835_EV,HP,FSK,HH,2015-03-31 15:48:41.22,2015-03-31 15:48:36.300000,38.4593,20.5623,113.0
715662,FSK.HP_20150331154837_EV,HP,FSK,HH,2015-03-31 15:48:41.22,2015-03-31 15:48:38.300000,38.4593,20.5623,113.0
715663,FSK.HP_20150331154838_EV,HP,FSK,HH,2015-03-31 15:48:41.22,2015-03-31 15:48:39.300000,38.4593,20.5623,113.0
715674,FSK.HP_20150404043814_EV,HP,FSK,HH,2015-04-04 04:38:19.40,2015-04-04 04:38:15.320000,38.4593,20.5623,113.0
715675,FSK.HP_20150404043815_EV,HP,FSK,HH,2015-04-04 04:38:19.40,2015-04-04 04:38:16.320000,38.4593,20.5623,113.0
715676,FSK.HP_20150404043818_EV,HP,FSK,HH,2015-04-04 04:38:19.40,2015-04-04 04:38:19.320000,38.4593,20.5623,113.0
715682,FSK.HP_20150422155533_EV,HP,FSK,HH,2015-04-22 15:55:36.34,2015-04-22 15:55:34.970000,38.4593,20.5623,113.0
715683,FSK.HP_20150422155536_EV,HP,FSK,HH,2015-04-22 15:55:36.34,2015-04-22 15:55:37.970000,38.4593,20.5623,113.0
715736,FSSB.IV_20130324013843_EV,IV,FSSB,HH,2013-03-24 01:38:41.27,2013-03-24 01:38:44.700000,43.69309,12.77707,523.0
716010,FVM.NM_20120221095901_EV,NM,FVM,HH,2012-02-21 09:58:42.25,2012-02-21 09:59:02.020000,37.9812,-90.4273,137.0
716021,FVM.NM_20140127003612_EV,NM,FVM,HH,2014-01-27 00:35:53.34,2014-01-27 00:36:13.390000,37.9812,-90.4273,137.0
716122,FYU.AK_20130201210406_EV,AK,FYU,BH,2013-02-01 21:03:49.12,2013-02-01 21:04:07.110000,66.5657,-145.2342,137.0
716124,FYU.AK_20130524163519_EV,AK,FYU,BH,2013-05-24 16:34:44.94,2013-05-24 16:35:20.470000,66.5657,-145.2342,137.0
716128,FYU.AK_20130725191823_EV,AK,FYU,BH,2013-07-25 19:18:10.63,2013-07-25 19:18:24.540000,66.5657,-145.2342,137.0
716129,FYU.AK_20130816225611_EV,AK,FYU,BH,2013-08-16 22:55:44.57,2013-08-16 22:56:12.090000,66.5657,-145.2342,137.0
716130,FYU.AK_20130905201233_EV,AK,FYU,BH,2013-09-05 20:12:01.65,2013-09-05 20:12:34.610000,66.5657,-145.2342,137.0
716134,FYU.AK_20141021003722_EV,AK,FYU,BH,2014-10-21 00:36:58.66,2014-10-21 00:37:23.560000,66.5657,-145.2342,137.0
716198,FYU.AK_20180511014020_EV,AK,FYU,BH,2018-05-11 01:40:06.907000,2018-05-11 01:40:20.777000,66.5657,-145.2342,137.0
716237,G03D.TA_20120204193513_EV,TA,G03D,BH,2012-02-04 19:34:30.88,2012-02-04 19:35:14.520000,45.2115,-123.2641,222.0
716499,G05D.TA_20150218090438_EV,TA,G05D,BH,2015-02-18 09:04:11.17,2015-02-18 09:04:39.690000,45.2422,-121.3167,592.0
716764,G14A.TA_20070329053937_EV,TA,G14A,BH,2007-03-29 05:39:31.97,2007-03-29 05:39:38.780000,45.2432,-113.4604,2140.0
716765,G14A.TA_20070508154700_EV,TA,G14A,BH,2007-05-08 15:46:50.32,2007-05-08 15:47:01.020000,45.2432,-113.4604,2140.0
716775,G15A.TA_20070329053925_EV,TA,G15A,BH,2007-03-29 05:39:31.97,2007-03-29 05:39:26.530000,45.166,-112.4887,1857.0
716776,G15A.TA_20070508154645_EV,TA,G15A,BH,2007-05-08 15:46:50.32,2007-05-08 15:46:46.760000,45.166,-112.4887,1857.0
716787,G15A.TA_20090306113000_EV,TA,G15A,BH,2009-03-06 11:29:54.03,2009-03-06 11:30:01.500000,45.166,-112.4887,1857.0
716885,G15K.TA_20181116010546_EV,TA,G15K,BH,2018-11-16 01:05:30.191000,2018-11-16 01:05:46.063000,64.9941,-164.0386,249.0
716886,G15K.TA_20181116012707_EV,TA,G15K,BH,2018-11-16 01:26:49.156000,2018-11-16 01:27:07.864000,64.9941,-164.0386,249.0
